xAxis,yAxis,zAxis
3110,1228,1066
3110,1228,1066
3110,1228,1066
3111,1228,1066
3111,1229,1066
3112,1229,1066
3112,1229,1067
3112,1229,1067
3113,1229,1067
3113,1229,1067
3114,1229,1067
3114,1230,1067
3114,1230,1067
3115,1230,1068
3115,1230,1068
3116,1230,1068
3116,1230,1068
3116,1231,1068
3117,1231,1068
3117,1231,1068
3118,1231,1068
3118,1231,1069
3118,1231,1069
3119,1232,1069
3119,1232,1069
3120,1232,1069
3120,1232,1069
3120,1232,1069
3121,1232,1070
3121,1232,1070
3122,1233,1070
3122,1233,1070
3122,1233,1070
3123,1233,1070
3123,1233,1070
3124,1233,1071
3124,1234,1071
3124,1234,1071
3125,1234,1071
3125,1234,1071
3126,1234,1071
3126,1234,1071
3126,1235,1071
3127,1235,1072
3127,1235,1072
3128,1235,1072
3128,1235,1072
3128,1235,1072
3129,1235,1072
3129,1236,1072
3130,1236,1073
3130,1236,1073
3130,1236,1073
3131,1236,1073
3131,1236,1073
3132,1237,1073
3132,1237,1073
3132,1237,1074
3133,1237,1074
3133,1237,1074
3134,1237,1074
3134,1238,1074
3134,1238,1074
3135,1238,1074
3135,1238,1074
3136,1238,1075
3136,1238,1075
3136,1238,1075
3137,1239,1075
3137,1239,1075
3138,1239,1075
3138,1239,1075
3138,1239,1076
3139,1239,1076
3139,1240,1076
3140,1240,1076
3140,1240,1076
3140,1240,1076
3141,1240,1076
3141,1240,1077
3142,1241,1077
3142,1241,1077
3142,1241,1077
3143,1241,1077
3143,1241,1077
3144,1241,1077
3144,1241,1078
3144,1242,1078
3145,1242,1078
3145,1242,1078
3146,1242,1078
3146,1242,1078
3146,1242,1078
3147,1243,1078
3147,1243,1079
3148,1243,1079
3148,1243,1079
3148,1243,1079
3149,1243,1079
3149,1244,1079
3150,1244,1079
3150,1244,1080
3150,1244,1080
3151,1244,1080
3151,1244,1080
3152,1244,1080
3152,1245,1080
3152,1245,1080
3153,1245,1081
3153,1245,1081
3154,1245,1081
3154,1245,1081
3154,1246,1081
3155,1246,1081
3155,1246,1081
3156,1246,1081
3156,1246,1082
3156,1246,1082
3157,1247,1082
3157,1247,1082
3158,1247,1082
3158,1247,1082
3158,1247,1082
3159,1247,1083
3159,1247,1083
3160,1248,1083
3160,1248,1083
3160,1248,1083
3161,1248,1083
3161,1248,1083
3162,1248,1084
3162,1249,1084
3162,1249,1084
3163,1249,1084
3163,1249,1084
3164,1249,1084
3164,1249,1084
3164,1250,1085
3165,1250,1085
3165,1250,1085
3166,1250,1085
3166,1250,1085
3166,1250,1085
3167,1250,1085
3167,1251,1085
3168,1251,1086
3168,1251,1086
3168,1251,1086
3169,1251,1086
3169,1251,1086
3170,1252,1086
3170,1252,1086
3170,1252,1087
3171,1252,1087
3171,1252,1087
3172,1252,1087
3172,1253,1087
3172,1253,1087
3173,1253,1087
3173,1253,1088
3174,1253,1088
3174,1253,1088
3174,1253,1088
3175,1254,1088
3175,1254,1088
3176,1254,1088
3176,1254,1088
3176,1254,1089
3177,1254,1089
3177,1255,1089
3178,1255,1089
3178,1255,1089
3178,1255,1089
3179,1255,1089
3179,1255,1090
3180,1256,1090
3180,1256,1090
3180,1256,1090
3181,1256,1090
3181,1256,1090
3182,1256,1090
3182,1256,1091
3182,1257,1091
3183,1257,1091
3183,1257,1091
3184,1257,1091
3184,1257,1091
3184,1257,1091
3185,1258,1091
3185,1258,1092
3186,1258,1092
3186,1258,1092
3186,1258,1092
3187,1258,1092
3187,1259,1092
3188,1259,1092
3188,1259,1093
3188,1259,1093
3189,1259,1093
3189,1259,1093
3190,1259,1093
3190,1260,1093
3190,1260,1093
3191,1260,1094
3191,1260,1094
3192,1260,1094
3192,1260,1094
3192,1261,1094
3193,1261,1094
3193,1261,1094
3194,1261,1095
3194,1261,1095
3194,1261,1095
3195,1262,1095
3195,1262,1095
3196,1262,1095
3196,1262,1095
3196,1262,1095
3197,1262,1096
3197,1262,1096
3198,1263,1096
3198,1263,1096
3198,1263,1096
3199,1263,1096
3199,1263,1096
3200,1263,1097
3200,1264,1097
3200,1264,1097
3201,1264,1097
3201,1264,1097
3202,1264,1097
3202,1264,1097
3202,1265,1098
3203,1265,1098
3203,1265,1098
3204,1265,1098
3204,1265,1098
3204,1265,1098
3205,1265,1098
3205,1266,1098
3206,1266,1099
3206,1266,1099
3206,1266,1099
3207,1266,1099
3207,1266,1099
3208,1267,1099
3208,1267,1099
3208,1267,1100
3209,1267,1100
3209,1267,1100
3210,1267,1100
3210,1268,1100
3210,1268,1100
3211,1268,1100
3211,1268,1101
3212,1268,1101
3212,1268,1101
3212,1268,1101
3213,1269,1101
3213,1269,1101
3214,1269,1101
3214,1269,1102
3214,1269,1102
3215,1269,1102
3215,1270,1102
3216,1270,1102
3216,1270,1102
3216,1270,1102
3217,1270,1102
3217,1270,1103
3218,1271,1103
3218,1271,1103
3218,1271,1103
3219,1271,1103
3219,1271,1103
3220,1271,1103
3220,1271,1104
3220,1272,1104
3221,1272,1104
3221,1272,1104
3222,1272,1104
3222,1272,1104
3222,1272,1104
3223,1273,1105
3223,1273,1105
3224,1273,1105
3224,1273,1105
3224,1273,1105
3225,1273,1105
3225,1274,1105
3226,1274,1105
3226,1274,1106
3226,1274,1106
3227,1274,1106
3227,1274,1106
3228,1274,1106
3228,1275,1106
3228,1275,1106
3229,1275,1107
3229,1275,1107
3230,1275,1107
3230,1275,1107
3230,1276,1107
3231,1276,1107
3231,1276,1107
3232,1276,1108
3232,1276,1108
3232,1276,1108
3233,1277,1108
3233,1277,1108
3234,1277,1108
3234,1277,1108
3234,1277,1108
3235,1277,1109
3235,1277,1109
3236,1278,1109
3236,1278,1109
3236,1278,1109
3237,1278,1109
3237,1278,1109
3238,1278,1110
3238,1279,1110
3238,1279,1110
3239,1279,1110
3239,1279,1110
3240,1279,1110
3240,1279,1110
3240,1280,1111
3241,1280,1111
3241,1280,1111
3242,1280,1111
3242,1280,1111
3242,1280,1111
3243,1280,1111
3243,1281,1112
3244,1281,1112
3244,1281,1112
3244,1281,1112
3245,1281,1112
3245,1281,1112
3246,1282,1112
3246,1282,1112
3246,1282,1113
3247,1282,1113
3247,1282,1113
3248,1282,1113
3248,1283,1113
3248,1283,1113
3249,1283,1113
3249,1283,1114
3250,1283,1114
3250,1283,1114
3250,1283,1114
3251,1284,1114
3251,1284,1114
3252,1284,1114
3252,1284,1115
3252,1284,1115
3253,1284,1115
3253,1285,1115
3254,1285,1115
3254,1285,1115
3254,1285,1115
3255,1285,1115
3255,1285,1116
3256,1286,1116
3256,1286,1116
3256,1286,1116
3257,1286,1116
3257,1286,1116
3258,1286,1116
3258,1286,1117
3258,1287,1117
3259,1287,1117
3259,1287,1117
3260,1287,1117
3260,1287,1117
3260,1287,1117
3261,1288,1118
3261,1288,1118
3262,1288,1118
3262,1288,1118
3262,1288,1118
3263,1288,1118
3263,1289,1118
3264,1289,1119
3264,1289,1119
3264,1289,1119
3265,1289,1119
3265,1289,1119
3266,1289,1119
3266,1290,1119
3266,1290,1119
3267,1290,1120
3267,1290,1120
3268,1290,1120
3268,1290,1120
3268,1291,1120
3269,1291,1120
3269,1291,1120
3270,1291,1121
3270,1291,1121
3270,1291,1121
3271,1292,1121
3271,1292,1121
3272,1292,1121
3272,1292,1121
3272,1292,1122
3273,1292,1122
3273,1292,1122
3274,1293,1122
3274,1293,1122
3274,1293,1122
3275,1293,1122
3275,1293,1122
3276,1293,1123
3276,1294,1123
3276,1294,1123
3277,1294,1123
3277,1294,1123
3278,1294,1123
3278,1294,1123
3278,1295,1124
3279,1295,1124
3279,1295,1124
3280,1295,1124
3280,1295,1124
3280,1295,1124
3281,1295,1124
3281,1296,1125
3282,1296,1125
3282,1296,1125
3282,1296,1125
3283,1296,1125
3283,1296,1125
3284,1297,1125
3284,1297,1125
3284,1297,1126
3285,1297,1126
3285,1297,1126
3286,1297,1126
3286,1298,1126
3286,1298,1126
3287,1298,1126
3287,1298,1127
3288,1298,1127
3288,1298,1127
3288,1298,1127
3289,1299,1127
3289,1299,1127
3290,1299,1127
3290,1299,1128
3290,1299,1128
3291,1299,1128
3291,1300,1128
3292,1300,1128
3292,1300,1128
3292,1300,1128
3293,1300,1129
3293,1300,1129
3294,1301,1129
3294,1301,1129
3294,1301,1129
3295,1301,1129
3295,1301,1129
3296,1301,1129
3296,1301,1130
3296,1302,1130
3297,1302,1130
3297,1302,1130
3298,1302,1130
3298,1302,1130
3298,1302,1130
3299,1303,1131
3299,1303,1131
3300,1303,1131
3300,1303,1131
3300,1303,1131
3301,1303,1131
3301,1304,1131
3302,1304,1132
3302,1304,1132
3302,1304,1132
3303,1304,1132
3303,1304,1132
3304,1304,1132
3304,1305,1132
3304,1305,1132
3305,1305,1133
3305,1305,1133
3306,1305,1133
3306,1305,1133
3306,1306,1133
3307,1306,1133
3307,1306,1133
3308,1306,1134
3308,1306,1134
3308,1306,1134
3309,1307,1134
3309,1307,1134
3310,1307,1134
3310,1307,1134
3310,1307,1135
3311,1307,1135
3311,1307,1135
3312,1308,1135
3312,1308,1135
3312,1308,1135
3313,1308,1135
3313,1308,1136
3314,1308,1136
3314,1309,1136
3314,1309,1136
3315,1309,1136
3315,1309,1136
3316,1309,1136
3316,1309,1136
3316,1310,1137
3317,1310,1137
3317,1310,1137
3318,1310,1137
3318,1310,1137
3318,1310,1137
3319,1310,1137
3319,1311,1138
3320,1311,1138
3320,1311,1138
3320,1311,1138
3321,1311,1138
3321,1311,1138
3322,1312,1138
3322,1312,1139
3322,1312,1139
3323,1312,1139
3323,1312,1139
3324,1312,1139
3324,1313,1139
3324,1313,1139
3325,1313,1139
3325,1313,1140
3326,1313,1140
3326,1313,1140
3326,1313,1140
3327,1314,1140
3327,1314,1140
3328,1314,1140
3328,1314,1141
3328,1314,1141
3329,1314,1141
3329,1315,1141
3330,1315,1141
3330,1315,1141
3330,1315,1141
3331,1315,1142
3331,1315,1142
3332,1316,1142
3332,1316,1142
3332,1316,1142
3333,1316,1142
3333,1316,1142
3334,1316,1142
3334,1316,1143
3334,1317,1143
3335,1317,1143
3335,1317,1143
3336,1317,1143
3336,1317,1143
3336,1317,1143
3337,1318,1144
3337,1318,1144
3338,1318,1144
3338,1318,1144
3338,1318,1144
3339,1318,1144
3339,1319,1144
3340,1319,1145
3340,1319,1145
3340,1319,1145
3341,1319,1145
3341,1319,1145
3342,1319,1145
3342,1320,1145
3342,1320,1146
3343,1320,1146
3343,1320,1146
3344,1320,1146
3344,1320,1146
3344,1321,1146
3345,1321,1146
3345,1321,1146
3346,1321,1147
3346,1321,1147
3346,1321,1147
3347,1322,1147
3347,1322,1147
3348,1322,1147
3348,1322,1147
3348,1322,1148
3349,1322,1148
3349,1322,1148
3350,1323,1148
3350,1323,1148
3350,1323,1148
3351,1323,1148
3351,1323,1149
3352,1323,1149
3352,1324,1149
3352,1324,1149
3353,1324,1149
3353,1324,1149
3354,1324,1149
3354,1324,1149
3354,1325,1150
3355,1325,1150
3355,1325,1150
3356,1325,1150
3356,1325,1150
3356,1325,1150
3357,1325,1150
3357,1326,1151
3358,1326,1151
3358,1326,1151
3358,1326,1151
3359,1326,1151
3359,1326,1151
3360,1327,1151
3360,1327,1152
3360,1327,1152
3361,1327,1152
3361,1327,1152
3362,1327,1152
3362,1328,1152
3362,1328,1152
3363,1328,1153
3363,1328,1153
3364,1328,1153
3364,1328,1153
3364,1328,1153
3365,1329,1153
3365,1329,1153
3366,1329,1153
3366,1329,1154
3366,1329,1154
3367,1329,1154
3367,1330,1154
3368,1330,1154
3368,1330,1154
3368,1330,1154
3369,1330,1155
3369,1330,1155
3370,1331,1155
3370,1331,1155
3370,1331,1155
3371,1331,1155
3371,1331,1155
3372,1331,1156
3372,1331,1156
3372,1332,1156
3373,1332,1156
3373,1332,1156
3374,1332,1156
3374,1332,1156
3374,1332,1156
3375,1333,1157
3375,1333,1157
3376,1333,1157
3376,1333,1157
3376,1333,1157
3377,1333,1157
3377,1334,1157
3378,1334,1158
3378,1334,1158
3378,1334,1158
3379,1334,1158
3379,1334,1158
3380,1334,1158
3380,1335,1158
3380,1335,1159
3381,1335,1159
3381,1335,1159
3382,1335,1159
3382,1335,1159
3382,1336,1159
3383,1336,1159
3383,1336,1159
3384,1336,1160
3384,1336,1160
3384,1336,1160
3385,1337,1160
3385,1337,1160
3386,1337,1160
3386,1337,1160
3386,1337,1161
3387,1337,1161
3387,1337,1161
3388,1338,1161
3388,1338,1161
3388,1338,1161
3389,1338,1161
3389,1338,1162
3390,1338,1162
3390,1339,1162
3390,1339,1162
3391,1339,1162
3391,1339,1162
3392,1339,1162
3392,1339,1163
3392,1340,1163
3393,1340,1163
3393,1340,1163
3394,1340,1163
3394,1340,1163
3394,1340,1163
3395,1340,1163
3395,1341,1164
3396,1341,1164
3396,1341,1164
3396,1341,1164
3397,1341,1164
3397,1341,1164
3398,1342,1164
3398,1342,1165
3398,1342,1165
3399,1342,1165
3399,1342,1165
3400,1342,1165
3400,1343,1165
3400,1343,1165
3401,1343,1166
3401,1343,1166
3402,1343,1166
3402,1343,1166
3402,1343,1166
3403,1344,1166
3403,1344,1166
3404,1344,1166
3404,1344,1167
3404,1344,1167
3405,1344,1167
3405,1345,1167
3406,1345,1167
3406,1345,1167
3406,1345,1167
3407,1345,1168
3407,1345,1168
3408,1346,1168
3408,1346,1168
3408,1346,1168
3409,1346,1168
3409,1346,1168
3410,1346,1169
3410,1346,1169
3410,1347,1169
3411,1347,1169
3411,1347,1169
3412,1347,1169
3412,1347,1169
3412,1347,1170
3413,1348,1170
3413,1348,1170
3414,1348,1170
3414,1348,1170
3414,1348,1170
3415,1348,1170
3415,1349,1170
3416,1349,1171
3416,1349,1171
3416,1349,1171
3417,1349,1171
3417,1349,1171
3418,1349,1171
3418,1350,1171
3418,1350,1172
3419,1350,1172
3419,1350,1172
3420,1350,1172
3420,1350,1172
3420,1351,1172
3421,1351,1172
3421,1351,1173
3422,1351,1173
3422,1351,1173
3422,1351,1173
3423,1352,1173
3423,1352,1173
3424,1352,1173
3424,1352,1173
3424,1352,1174
3425,1352,1174
3425,1352,1174
3426,1353,1174
3426,1353,1174
3426,1353,1174
3427,1353,1174
3427,1353,1175
3428,1353,1175
3428,1354,1175
3428,1354,1175
3429,1354,1175
3429,1354,1175
3430,1354,1175
3430,1354,1176
3430,1355,1176
3431,1355,1176
3431,1355,1176
3432,1355,1176
3432,1355,1176
3432,1355,1176
3433,1355,1176
3433,1356,1177
3434,1356,1177
3434,1356,1177
3434,1356,1177
3435,1356,1177
3435,1356,1177
3436,1357,1177
3436,1357,1178
3436,1357,1178
3437,1357,1178
3437,1357,1178
3438,1357,1178
3438,1358,1178
3438,1358,1178
3439,1358,1179
3439,1358,1179
3440,1358,1179
3440,1358,1179
3440,1358,1179
3441,1359,1179
3441,1359,1179
3442,1359,1180
3442,1359,1180
3442,1359,1180
3443,1359,1180
3443,1360,1180
3444,1360,1180
3444,1360,1180
3444,1360,1180
3445,1360,1181
3445,1360,1181
3446,1361,1181
3446,1361,1181
3446,1361,1181
3447,1361,1181
3447,1361,1181
3448,1361,1182
3448,1361,1182
3448,1362,1182
3449,1362,1182
3449,1362,1182
3450,1362,1182
3450,1362,1182
3450,1362,1183
3451,1363,1183
3451,1363,1183
3452,1363,1183
3452,1363,1183
3452,1363,1183
3453,1363,1183
3453,1364,1183
3454,1364,1184
3454,1364,1184
3454,1364,1184
3455,1364,1184
3455,1364,1184
3456,1364,1184
3456,1365,1184
3456,1365,1185
3457,1365,1185
3457,1365,1185
3458,1365,1185
3458,1365,1185
3458,1366,1185
3459,1366,1185
3459,1366,1186
3460,1366,1186
3460,1366,1186
3460,1366,1186
3461,1367,1186
3461,1367,1186
3462,1367,1186
3462,1367,1187
3462,1367,1187
3463,1367,1187
3463,1367,1187
3464,1368,1187
3464,1368,1187
3464,1368,1187
3465,1368,1187
3465,1368,1188
3466,1368,1188
3466,1369,1188
3466,1369,1188
3467,1369,1188
3467,1369,1188
3468,1369,1188
3468,1369,1189
3468,1370,1189
3469,1370,1189
3469,1370,1189
3470,1370,1189
3470,1370,1189
3470,1370,1189
3471,1370,1190
3471,1371,1190
3472,1371,1190
3472,1371,1190
3472,1371,1190
3473,1371,1190
3473,1371,1190
3474,1372,1190
3474,1372,1191
3474,1372,1191
3475,1372,1191
3475,1372,1191
3476,1372,1191
3476,1373,1191
3476,1373,1191
3477,1373,1192
3477,1373,1192
3478,1373,1192
3478,1373,1192
3478,1373,1192
3479,1374,1192
3479,1374,1192
3480,1374,1193
3480,1374,1193
3480,1374,1193
3481,1374,1193
3481,1375,1193
3482,1375,1193
3482,1375,1193
3482,1375,1193
3483,1375,1194
3483,1375,1194
3484,1376,1194
3484,1376,1194
3484,1376,1194
3485,1376,1194
3485,1376,1194
3486,1376,1195
3486,1376,1195
3486,1377,1195
3487,1377,1195
3487,1377,1195
3488,1377,1195
3488,1377,1195
3488,1377,1196
3489,1378,1196
3489,1378,1196
3490,1378,1196
3490,1378,1196
3490,1378,1196
3491,1378,1196
3491,1379,1197
3492,1379,1197
3492,1379,1197
3492,1379,1197
3493,1379,1197
3493,1379,1197
3494,1379,1197
3494,1380,1197
3494,1380,1198
3495,1380,1198
3495,1380,1198
3496,1380,1198
3496,1380,1198
3496,1381,1198
3497,1381,1198
3497,1381,1199
3498,1381,1199
3498,1381,1199
3498,1381,1199
3499,1382,1199
3499,1382,1199
3500,1382,1199
3500,1382,1200
3500,1382,1200
3501,1382,1200
3501,1382,1200
3502,1383,1200
3502,1383,1200
3502,1383,1200
3503,1383,1200
3503,1383,1201
3504,1383,1201
3504,1384,1201
3504,1384,1201
3505,1384,1201
3505,1384,1201
3506,1384,1201
3506,1384,1202
3506,1385,1202
3507,1385,1202
3507,1385,1202
3508,1385,1202
3508,1385,1202
3508,1385,1202
3509,1385,1203
3509,1386,1203
3510,1386,1203
3510,1386,1203
3510,1386,1203
3511,1386,1203
3511,1386,1203
3512,1387,1204
3512,1387,1204
3512,1387,1204
3513,1387,1204
3513,1387,1204
3514,1387,1204
3514,1388,1204
3514,1388,1204
3515,1388,1205
3515,1388,1205
3516,1388,1205
3516,1388,1205
3516,1388,1205
3517,1389,1205
3517,1389,1205
3518,1389,1206
3518,1389,1206
3518,1389,1206
3519,1389,1206
3519,1390,1206
3520,1390,1206
3520,1390,1206
3520,1390,1207
3521,1390,1207
3521,1390,1207
3522,1391,1207
3522,1391,1207
3522,1391,1207
3523,1391,1207
3523,1391,1207
3524,1391,1208
3524,1391,1208
3524,1392,1208
3525,1392,1208
3525,1392,1208
3526,1392,1208
3526,1392,1208
3526,1392,1209
3527,1393,1209
3527,1393,1209
3528,1393,1209
3528,1393,1209
3528,1393,1209
3529,1393,1209
3529,1394,1210
3530,1394,1210
3530,1394,1210
3530,1394,1210
3531,1394,1210
3531,1394,1210
3532,1394,1210
3532,1395,1210
3532,1395,1211
3533,1395,1211
3533,1395,1211
3534,1395,1211
3534,1395,1211
3534,1396,1211
3535,1396,1211
3535,1396,1212
3536,1396,1212
3536,1396,1212
3536,1396,1212
3537,1397,1212
3537,1397,1212
3538,1397,1212
3538,1397,1213
3538,1397,1213
3539,1397,1213
3539,1397,1213
3540,1398,1213
3540,1398,1213
3540,1398,1213
3541,1398,1214
3541,1398,1214
3542,1398,1214
3542,1399,1214
3542,1399,1214
3543,1399,1214
3543,1399,1214
3544,1399,1214
3544,1399,1215
3544,1400,1215
3545,1400,1215
3545,1400,1215
3546,1400,1215
3546,1400,1215
3546,1400,1215
3547,1400,1216
3547,1401,1216
3548,1401,1216
3548,1401,1216
3548,1401,1216
3549,1401,1216
3549,1401,1216
3550,1402,1217
3550,1402,1217
3550,1402,1217
3551,1402,1217
3551,1402,1217
3552,1402,1217
3552,1403,1217
3552,1403,1217
3553,1403,1218
3553,1403,1218
3554,1403,1218
3554,1403,1218
3554,1403,1218
3555,1404,1218
3555,1404,1218
3556,1404,1219
3556,1404,1219
3556,1404,1219
3557,1404,1219
3557,1405,1219
3558,1405,1219
3558,1405,1219
3558,1405,1220
3559,1405,1220
3559,1405,1220
3560,1406,1220
3560,1406,1220
3560,1406,1220
3561,1406,1220
3561,1406,1221
3562,1406,1221
3562,1406,1221
3562,1407,1221
3563,1407,1221
3563,1407,1221
3564,1407,1221
3564,1407,1221
3564,1407,1222
3565,1408,1222
3565,1408,1222
3566,1408,1222
3566,1408,1222
3566,1408,1222
3567,1408,1222
3567,1409,1223
3568,1409,1223
3568,1409,1223
3568,1409,1223
3569,1409,1223
3569,1409,1223
3570,1409,1223
3570,1410,1224
3570,1410,1224
3571,1410,1224
3571,1410,1224
3572,1410,1224
3572,1410,1224
3572,1411,1224
3573,1411,1224
3573,1411,1225
3574,1411,1225
3574,1411,1225
3574,1411,1225
3575,1412,1225
3575,1412,1225
3576,1412,1225
3576,1412,1226
3576,1412,1226
3577,1412,1226
3577,1412,1226
3578,1413,1226
3578,1413,1226
3578,1413,1226
3579,1413,1227
3579,1413,1227
3580,1413,1227
3580,1414,1227
3580,1414,1227
3581,1414,1227
3581,1414,1227
3582,1414,1227
3582,1414,1228
3582,1415,1228
3583,1415,1228
3583,1415,1228
3584,1415,1228
3584,1415,1228
3584,1415,1228
3585,1415,1229
3585,1416,1229
3586,1416,1229
3586,1416,1229
3586,1416,1229
3587,1416,1229
3587,1416,1229
3588,1417,1230
3588,1417,1230
3588,1417,1230
3589,1417,1230
3589,1417,1230
3590,1417,1230
3590,1418,1230
3590,1418,1231
3591,1418,1231
3591,1418,1231
3592,1418,1231
3592,1418,1231
3592,1418,1231
3593,1419,1231
3593,1419,1231
3594,1419,1232
3594,1419,1232
3594,1419,1232
3595,1419,1232
3595,1420,1232
3596,1420,1232
3596,1420,1232
3596,1420,1233
3597,1420,1233
3597,1420,1233
3598,1421,1233
3598,1421,1233
3598,1421,1233
3599,1421,1233
3599,1421,1234
3600,1421,1234
3600,1421,1234
3600,1422,1234
3601,1422,1234
3601,1422,1234
3602,1422,1234
3602,1422,1234
3602,1422,1235
3603,1423,1235
3603,1423,1235
3604,1423,1235
3604,1423,1235
3604,1423,1235
3605,1423,1235
3605,1424,1236
3606,1424,1236
3606,1424,1236
3606,1424,1236
3607,1424,1236
3607,1424,1236
3608,1424,1236
3608,1425,1237
3608,1425,1237
3609,1425,1237
3609,1425,1237
3610,1425,1237
3610,1425,1237
3610,1426,1237
3611,1426,1238
3611,1426,1238
3612,1426,1238
3612,1426,1238
3612,1426,1238
3613,1427,1238
3613,1427,1238
3614,1427,1238
3614,1427,1239
3614,1427,1239
3615,1427,1239
3615,1427,1239
3616,1428,1239
3616,1428,1239
3616,1428,1239
3617,1428,1240
3617,1428,1240
3618,1428,1240
3618,1429,1240
3618,1429,1240
3619,1429,1240
3619,1429,1240
3620,1429,1241
3620,1429,1241
3620,1430,1241
3621,1430,1241
3621,1430,1241
3622,1430,1241
3622,1430,1241
3622,1430,1241
3623,1430,1242
3623,1431,1242
3624,1431,1242
3624,1431,1242
3624,1431,1242
3625,1431,1242
3625,1431,1242
3626,1432,1243
3626,1432,1243
3626,1432,1243
3627,1432,1243
3627,1432,1243
3628,1432,1243
3628,1433,1243
3628,1433,1244
3629,1433,1244
3629,1433,1244
3630,1433,1244
3630,1433,1244
3630,1433,1244
3631,1434,1244
3631,1434,1244
3632,1434,1245
3632,1434,1245
3632,1434,1245
3633,1434,1245
3633,1435,1245
3634,1435,1245
3634,1435,1245
3634,1435,1246
3635,1435,1246
3635,1435,1246
3636,1436,1246
3636,1436,1246
3636,1436,1246
3637,1436,1246
3637,1436,1247
3638,1436,1247
3638,1436,1247
3638,1437,1247
3639,1437,1247
3639,1437,1247
3640,1437,1247
3640,1437,1248
3640,1437,1248
3641,1438,1248
3641,1438,1248
3642,1438,1248
3642,1438,1248
3642,1438,1248
3643,1438,1248
3643,1439,1249
3644,1439,1249
3644,1439,1249
3644,1439,1249
3645,1439,1249
3645,1439,1249
3646,1439,1249
3646,1440,1250
3646,1440,1250
3647,1440,1250
3647,1440,1250
3648,1440,1250
3648,1440,1250
3648,1441,1250
3649,1441,1251
3649,1441,1251
3650,1441,1251
3650,1441,1251
3650,1441,1251
3651,1442,1251
3651,1442,1251
3652,1442,1251
3652,1442,1252
3652,1442,1252
3653,1442,1252
3653,1442,1252
3654,1443,1252
3654,1443,1252
3654,1443,1252
3655,1443,1253
3655,1443,1253
3656,1443,1253
3656,1444,1253
3656,1444,1253
3657,1444,1253
3657,1444,1253
3658,1444,1254
3658,1444,1254
3658,1445,1254
3659,1445,1254
3659,1445,1254
3660,1445,1254
3660,1445,1254
3660,1445,1255
3661,1445,1255
3661,1446,1255
3662,1446,1255
3662,1446,1255
3662,1446,1255
3663,1446,1255
3663,1446,1255
3664,1447,1256
3664,1447,1256
3664,1447,1256
3665,1447,1256
3665,1447,1256
3666,1447,1256
3666,1448,1256
3666,1448,1257
3667,1448,1257
3667,1448,1257
3668,1448,1257
3668,1448,1257
3668,1448,1257
3669,1449,1257
3669,1449,1258
3670,1449,1258
3670,1449,1258
3670,1449,1258
3671,1449,1258
3671,1450,1258
3672,1450,1258
3672,1450,1258
3672,1450,1259
3673,1450,1259
3673,1450,1259
3674,1451,1259
3674,1451,1259
3674,1451,1259
3675,1451,1259
3675,1451,1260
3676,1451,1260
3676,1451,1260
3676,1452,1260
3677,1452,1260
3677,1452,1260
3678,1452,1260
3678,1452,1261
3678,1452,1261
3679,1453,1261
3679,1453,1261
3680,1453,1261
3680,1453,1261
3680,1453,1261
3681,1453,1261
3681,1454,1262
3682,1454,1262
3682,1454,1262
3682,1454,1262
3683,1454,1262
3683,1454,1262
3684,1454,1262
3684,1455,1263
3684,1455,1263
3685,1455,1263
3685,1455,1263
3686,1455,1263
3686,1455,1263
3686,1456,1263
3687,1456,1264
3687,1456,1264
3688,1456,1264
3688,1456,1264
3688,1456,1264
3689,1457,1264
3689,1457,1264
3690,1457,1265
3690,1457,1265
3690,1457,1265
3691,1457,1265
3691,1457,1265
3692,1458,1265
3692,1458,1265
3692,1458,1265
3693,1458,1266
3693,1458,1266
3694,1458,1266
3694,1459,1266
3694,1459,1266
3695,1459,1266
3695,1459,1266
3696,1459,1267
3696,1459,1267
3696,1460,1267
3697,1460,1267
3697,1460,1267
3698,1460,1267
3698,1460,1267
3698,1460,1268
3699,1460,1268
3699,1461,1268
3700,1461,1268
3700,1461,1268
3700,1461,1268
3701,1461,1268
3701,1461,1268
3702,1462,1269
3702,1462,1269
3702,1462,1269
3703,1462,1269
3703,1462,1269
3704,1462,1269
3704,1463,1269
3704,1463,1270
3705,1463,1270
3705,1463,1270
3706,1463,1270
3706,1463,1270
3706,1463,1270
3707,1464,1270
3707,1464,1271
3708,1464,1271
3708,1464,1271
3708,1464,1271
3709,1464,1271
3709,1465,1271
3710,1465,1271
3710,1465,1272
3710,1465,1272
3711,1465,1272
3711,1465,1272
3712,1466,1272
3712,1466,1272
3712,1466,1272
3713,1466,1272
3713,1466,1273
3714,1466,1273
3714,1466,1273
3714,1467,1273
3715,1467,1273
3715,1467,1273
3716,1467,1273
3716,1467,1274
3716,1467,1274
3717,1468,1274
3717,1468,1274
3718,1468,1274
3718,1468,1274
3718,1468,1274
3719,1468,1275
3719,1469,1275
3720,1469,1275
3720,1469,1275
3720,1469,1275
3721,1469,1275
3721,1469,1275
3722,1469,1275
3722,1470,1276
3722,1470,1276
3723,1470,1276
3723,1470,1276
3724,1470,1276
3724,1470,1276
3724,1471,1276
3725,1471,1277
3725,1471,1277
3726,1471,1277
3726,1471,1277
3726,1471,1277
3727,1472,1277
3727,1472,1277
3728,1472,1278
3728,1472,1278
3728,1472,1278
3729,1472,1278
3729,1472,1278
3730,1473,1278
3730,1473,1278
3730,1473,1278
